path,split,group,attention,person,workspace,phone,gaze,note,pack_label
train/away/main_away_2cba17292402.jpg,train,img_aa078193376c,,none,True,none,unclear,"No person visible, only a potted plant on a desk.",away
train/away/main_away_aa5231a3b883.jpg,train,img_aa0fe6af39d8,,none,False,none,unclear,No person visible in the image.,away
train/at_desk/at_desk_p4778341.jpg,train,img_aa14d6699b16,,none,True,none,unclear,"Open book with bookmarks on a wooden desk, no person visible.",at_desk
eval/distracted/distracted_152.jpg,eval,img_aa1c60a61703,focused,face_or_body,False,idle,work,Person lying on bed writing in a notebook.,distracted
train/distracted/distracted_395.jpg,train,img_aa47998469d4,phone,face_or_body,True,in_use,phone,Student is looking down at a smartphone held in both hands.,distracted
train/distracted/main_distracted_02bfcb3ed136.jpg,train,img_aa4e2f99d6bf,unfocused,face_or_body,True,idle,elsewhere,"Person drinking in background, not looking at laptop.",distracted
train/distracted/distracted_076.jpg,train,img_aa86c77bd4bb,phone,hands_only,False,in_use,phone,"Person holding phone, screen cracked, not at a desk.",distracted
train/distracted/distracted_116.jpg,train,img_aacade08af7a,phone,hands_only,True,in_use,phone,"Hands on phone next to laptop, indicating distraction.",distracted
eval/at_desk/main_at_desk_f92e57bce879.jpg,eval,img_aad17fae1c33,,face_or_body,False,none,camera,"Group at ceremony posing with laptop, looking at camera.",at_desk
train/away/rafast_chair_00053.jpg,train,img_aada44856e5e,,none,False,none,unclear,"No person visible in the image, only a black chair.",away
eval/uncertain/uncertain_syn_blur_heavy.jpg,eval,img_aaf73364075e,,face_or_body,True,none,unclear,Image is heavily blurred; person and workspace visible but details indistinct.,uncertain
train/at_desk/at_desk_021.jpg,eval,img_aaf73364075e,,hands_only,True,none,work,Student writing in notebook at desk with computer.,at_desk
train/at_desk/main_at_desk_a12fe3b73355.jpg,eval,img_aaf73364075e,,hands_only,True,none,work,Person writing in notebook at desk.,at_desk
train/at_desk/at_desk_p12903168.jpg,train,img_aafde3129a27,unfocused,face_or_body,True,none,elsewhere,"Woman looking at colleague, not at work materials.",at_desk
eval/at_desk/at_desk_p4439901.jpg,eval,img_ab7c2a0dc16e,,none,True,none,unclear,"Code on screen, blurred monitor in background; no person visible.",at_desk
train/distracted/distracted_041.jpg,train,img_abf1149c9d04,,face_or_body,False,none,camera,Two men standing outdoors in front of a building.,distracted
eval/at_desk/at_desk_p4173368.jpg,eval,img_ac06774886cc,focused,face_or_body,True,none,work,Man looking at laptop while holding a cup.,at_desk
train/distracted/distracted_305.jpg,train,img_ac0846358ca6,phone,face_or_body,True,in_use,elsewhere,Woman on phone call looking away from laptop.,distracted
train/away/main_away_9c5c4a9bb2bc.jpg,train,img_ac13b5cff6b8,,none,False,none,unclear,No person visible; this is a landscape photo.,away
train/at_desk/at_desk_p8204380.jpg,train,img_ac69f536f85f,unfocused,face_or_body,True,none,elsewhere,"Student resting chin on hand, looking away from screen.",at_desk
train/at_desk/at_desk_p7698738.jpg,train,img_ad0acf552d15,focused,face_or_body,True,idle,work,"Student typing on laptop, looking at screen.",at_desk
eval/distracted/distracted_047.jpg,eval,img_ad0fdb19a099,phone,face_or_body,False,in_use,phone,Person standing outdoors looking at phone.,distracted
train/at_desk/main_at_desk_b5d45cf88268.jpg,train,img_ad3aaf62057a,,face_or_body,False,none,elsewhere,Astronaut in a spacecraft module holding a microphone.,at_desk
train/away/rafast_chair_00031.jpg,train,img_ae1250da06ea,,none,False,none,unclear,Image shows an empty office chair.,away
train/distracted/main_distracted_defb1b2b3c8c.jpg,train,img_ae32678dcf4e,phone,face_or_body,False,in_use,phone,Group of women taking a selfie outdoors.,distracted
train/distracted/distracted_143.jpg,train,img_ae8d329311b2,phone,face_or_body,False,in_use,phone,"Woman on bed using phone, not at a desk.",distracted
train/away/away_p8001041.jpg,train,img_ae94e341036d,,none,True,none,unclear,No person visible; empty desk with monitor.,away
train/distracted/main_distracted_44d79b631050.jpg,train,img_aead12ef5625,focused,face_or_body,True,idle,work,"Student sitting on couch with laptop, phone nearby.",distracted
train/at_desk/main_at_desk_6d105f66e218.jpg,train,img_aebf2f24cfce,,face_or_body,False,none,unclear,"No face visible, no workspace, context unrelated to student monitoring.",at_desk
train/distracted/main_distracted_d03591284888.jpg,train,img_aecc30f57b92,phone,face_or_body,True,in_use,phone,Person sitting at table holding and looking at phone.,distracted
train/distracted/distracted_302.jpg,train,img_aed0c1c64f57,phone,face_or_body,True,in_use,phone,"Woman is talking on the phone, not working.",distracted
train/away/away_p16213402.jpg,train,img_aef32b9fac56,,none,True,none,unclear,Empty desk with laptop and calculator.,away
eval/distracted/distracted_013.jpg,eval,img_af45788c8883,,none,True,idle,unclear,No person visible. Phone is idle on the desk.,distracted
train/away/away_p8761312.jpg,train,img_af7dcb6362c2,,none,False,none,unclear,Empty classroom with no people present.,away
train/away/away_p14419238.jpg,train,img_af827a7ad2b4,,none,False,none,unclear,"No person visible, only empty chairs in a window reflection.",away
train/distracted/distracted_096.jpg,train,img_af981eb00fc8,phone,hands_only,True,in_use,phone,"Student holding smartphone over laptop, likely distracted.",distracted
eval/away/main_away_4924a8c6f38b.jpg,eval,img_af9d3321f5c1,,face_or_body,True,idle,camera,"Two men at a desk, both looking at the camera.",away
train/distracted/distracted_407.jpg,train,img_afbc11a53177,phone,hands_only,True,in_use,phone,Student holding and reading from a smartphone.,distracted
train/at_desk/at_desk_p9159067.jpg,train,img_afc206b09d01,focused,face_or_body,True,none,work,Student looking at laptop screen in a library setting.,at_desk
eval/away/away_p9300726.jpg,eval,img_afd73f767cf8,,none,True,none,unclear,Empty classroom with no people present.,away
train/uncertain/main_uncertain_d1f2e6b0f1e4.jpg,train,img_afdb5bded3c0,focused,face_or_body,True,none,work,Person sitting at desk facing computer monitor.,uncertain
eval/away/away_p6372917.jpg,eval,img_afe718a4f105,,none,True,none,unclear,No person visible; laptop on a wooden table.,away
train/away/away_p13813929.jpg,train,img_b00638f09142,,none,False,none,unclear,"No person visible in image, cannot determine attention.",away
train/at_desk/main_at_desk_387bf8e9802c.jpg,train,img_b028f67cfb81,focused,face_or_body,True,none,work,"Student wearing headphones, focused on laptop screen.",at_desk
train/distracted/main_distracted_2a375c6d458d.jpg,train,img_b07032252ee0,phone,hands_only,False,in_use,phone,"Person holding phone, looking at screen.",distracted
train/distracted/main_distracted_93dad30717dc.jpg,train,img_b07032252ee0,phone,hands_only,False,in_use,phone,Person holding and looking at phone screen.,distracted
train/distracted/main_distracted_d75b8e6105d7.jpg,train,img_b07032252ee0,phone,hands_only,False,in_use,phone,"Hands holding phone, viewing video editing interface with subtitles.",distracted
train/away/main_away_185dad414c5d.jpg,train,img_b0a70b6aedec,,face_or_body,False,none,elsewhere,"Person standing outdoors against a brick wall, not at a desk.",away
eval/at_desk/main_at_desk_cb3a88450a6e.jpg,eval,img_b0e3c411bb91,focused,face_or_body,True,none,work,Astronaut working on multiple laptops in space station.,at_desk
train/at_desk/at_desk_p13292119.jpg,train,img_b104385786e0,focused,face_or_body,True,none,work,Boy is focused on a laptop screen at a desk.,at_desk
train/uncertain/main_uncertain_18e8742b7a19.jpg,train,img_b104385786e0,focused,face_or_body,True,none,work,Pixelated image shows person at desk facing laptop screen.,uncertain
train/distracted/distracted_321.jpg,train,img_b113f170438b,phone,face_or_body,True,in_use,phone,Student holding and looking at phone.,distracted
train/at_desk/main_at_desk_c3baab4c38ce.jpg,train,img_b165170ef577,,none,False,none,unclear,"Image is an educational diagram, not a photo of a student.",at_desk
train/distracted/distracted_207.jpg,train,img_b16a3d90f9f9,phone,face_or_body,True,in_use,phone,Student looking at phone held in hands.,distracted
train/at_desk/at_desk_p12902939.jpg,train,img_b16a9aef0fbf,unfocused,face_or_body,True,none,elsewhere,"Man standing by window, looking away from laptop.",at_desk
train/uncertain/main_uncertain_ab2e44c56e92.jpg,train,img_b16a9aef0fbf,unfocused,face_or_body,True,none,elsewhere,"Man holding laptop, looking away thoughtfully near window.",uncertain
train/away/main_away_ee266e62887e.jpg,train,img_b18d7e4623ea,,face_or_body,False,none,elsewhere,"Person is playing a violin, not at a workspace.",away
train/distracted/distracted_238.jpg,train,img_b1b9b74e6f9a,phone,face_or_body,True,in_use,phone,"Student holding phone, looking at screen, laptop open nearby.",distracted
train/distracted/main_distracted_5e46924f503c.jpg,train,img_b1d6d8d12cb8,unfocused,face_or_body,True,none,elsewhere,"Person is talking to another person, not looking at work.",distracted
train/distracted/distracted_051.jpg,train,img_b1de4b8aa8c4,phone,face_or_body,True,in_use,phone,Person soldering a disassembled mobile phone on a wooden table with parts.,distracted
train/distracted/distracted_385.jpg,train,img_b20873ed5bfb,phone,face_or_body,True,in_use,phone,Person holding phone and looking at it.,distracted
train/at_desk/at_desk_p31039030.jpg,train,img_b229971c6872,,face_or_body,False,none,elsewhere,"People walking outside, not at a desk or workspace.",at_desk
train/at_desk/at_desk_p17767249.jpg,train,img_b25294cd9b70,focused,face_or_body,True,none,work,"Person focused on laptop, outdoors, not a desk.",at_desk
train/away/away_p4008300.jpg,train,img_b2791d1bfcfc,,none,False,idle,unclear,"Empty room with chair and laptop, no person present.",away
train/at_desk/at_desk_p39281826.jpg,train,img_b2ac98ef9ee5,phone,face_or_body,True,in_use,phone,"Student holding phone to ear, back turned to laptop.",at_desk
train/away/main_away_8152018e2539.jpg,train,img_b2bd02a971ea,,face_or_body,False,none,elsewhere,"Person is at a podium, not a desk workspace.",away
eval/at_desk/main_at_desk_2ccc69850eb4.jpg,eval,img_b2ea8767065c,,face_or_body,False,none,unclear,"Person sitting in a camper van, no workspace visible.",at_desk
train/at_desk/main_at_desk_e307a1261d94.jpg,train,img_b2f389e32416,unfocused,face_or_body,True,idle,elsewhere,"Person holding a microphone, looking up and away from monitors.",at_desk
train/distracted/distracted_405.jpg,train,img_b2f6b7a06412,phone,face_or_body,True,in_use,phone,Student sitting at desk looking at phone.,distracted
train/at_desk/at_desk_p6803542.jpg,train,img_b307ea5f9ee7,focused,face_or_body,True,none,work,"Student wearing headphones, looking at laptop screen.",at_desk
train/away/away_p205321.jpg,train,img_b309c3664839,,none,True,none,unclear,No person visible in the frame.,away
train/distracted/distracted_347.jpg,train,img_b32ccdcc610c,,none,False,none,unclear,"Image shows buildings and sky, no person or workspace.",distracted
train/at_desk/at_desk_p5905879.jpg,train,img_b3688e2d7002,focused,face_or_body,True,none,work,"Student focused on laptop, writing in notebook.",at_desk
train/away/main_away_826e648b8a9e.jpg,train,img_b3777c745470,,none,True,none,unclear,"Vintage room interior with desk and fireplace, no person visible.",away
train/at_desk/main_at_desk_17200a53e26e.jpg,train,img_b388b304c6c2,focused,face_or_body,False,none,work,Student using laptop on park bench.,at_desk
train/at_desk/main_at_desk_cfca6fdea5cc.jpg,train,img_b38ef2969b4a,focused,face_or_body,True,none,work,"Student looking at monitor, holding pen over notebook.",at_desk
train/uncertain/main_uncertain_503175619436.jpg,train,img_b38ef2969b4a,,face_or_body,True,none,unclear,Heavily blurred image; posture suggests desk use but attention cannot be determined.,uncertain
eval/at_desk/main_at_desk_fc343b0d2489.jpg,eval,img_b3a5b28e997d,,face_or_body,False,none,elsewhere,"Interview setting; subject looks at interviewer, not at work or camera.",at_desk
train/away/main_away_9a25c563f580.jpg,train,img_b3ab2d28c791,,face_or_body,False,none,camera,Person is looking directly at the camera.,away
train/away/away_p4884106.jpg,train,img_b3ec1883c843,,none,True,none,unclear,"Laptop visible on desk, no person present.",away
train/away/main_away_cb23bfd0e0bb.jpg,train,img_b4059a2251fe,,none,False,none,unclear,"Image is a 360-degree panorama, not a student at a desk.",away
train/away/away_p4884124.jpg,train,img_b48d80ffd090,,none,True,none,unclear,Laptop present but no person visible to judge attention.,away
train/at_desk/main_at_desk_24ccdb3e6586.jpg,train,img_b4a304531f0f,,face_or_body,False,none,elsewhere,"Student lying on grass with laptop, head in hands.",at_desk
train/away/away_p13977666.jpg,train,img_b4f511c3ab78,,none,False,none,unclear,Empty room with no person visible.,away
train/away/away_p31107362.jpg,train,img_b53a01c10924,,none,True,none,unclear,Empty table with water bottles and glasses.,away
eval/away/away_p35278717.jpg,eval,img_b5457c738231,,face_or_body,False,none,elsewhere,Silhouette of a person standing in an empty room.,away
train/distracted/main_distracted_a57dfcd5462f.jpg,train,img_b55c5c285033,phone,face_or_body,False,in_use,camera,Group of people taking photos outdoors with phones.,distracted
eval/distracted/main_distracted_0fc4a3b1c1b9.jpg,eval,img_b5931a2dd2f9,,face_or_body,False,idle,elsewhere,"Group setting, no desk. Subject holds phone, looks up.",distracted
train/away/main_away_8325313539ae.jpg,train,img_b5b5ffea4090,,none,True,none,unclear,Closed laptop on desk with glasses and notebook; no person visible.,away
train/distracted/distracted_046.jpg,train,img_b5ce2369c58a,,face_or_body,False,none,elsewhere,"Image shows people on a ship deck, not a desk workspace.",distracted
train/away/away_p6368894.jpg,train,img_b5d921239567,,none,True,idle,unclear,"Empty desk with phone visible, no person present.",away
train/away/rafast_chair_00005.jpg,train,img_b61cc45c0658,,none,True,none,unclear,"Empty office chair, no person visible.",away
train/at_desk/main_at_desk_408aa4829776.jpg,train,img_b6270adf49a5,focused,face_or_body,True,none,work,"Student typing on laptop, focused on screen.",at_desk
train/distracted/distracted_344.jpg,train,img_b63f20ffa79a,phone,face_or_body,False,in_use,phone,Student standing on stairs holding phone and books.,distracted
train/distracted/main_distracted_b86cf06178e1.jpg,train,img_b679cddc100d,phone,face_or_body,True,in_use,phone,Student looking down at phone held in hand.,distracted
train/at_desk/main_at_desk_1f561219a319.jpg,train,img_b682052cbf6c,,face_or_body,False,none,elsewhere,"Person holding balloons, head bowed down.",at_desk
train/at_desk/main_at_desk_def3cb18ac30.jpg,train,img_b6954253b046,,none,False,none,unclear,"Image shows handwritten notes on paper, no person visible.",at_desk
train/away/away_p19165508.jpg,train,img_b69fea2ec263,,none,True,none,unclear,Empty desk with no person visible.,away
train/distracted/distracted_150.jpg,train,img_b6ea5662a0b0,phone,face_or_body,False,in_use,phone,"Person sitting on bed using phone, not at a desk.",distracted
train/away/away_p5076513.jpg,train,img_b6f512287324,,none,True,none,unclear,"Empty workspace, no person visible.",away
train/away/rafast_chair_00072.jpg,train,img_b7525685cd57,,none,False,none,unclear,"No person visible, just a red floor chair.",away
train/away/rafast_chair_00023.jpg,train,img_b778a5ab4c68,,none,False,none,unclear,No person is visible in the image.,away
eval/away/away_p9301900.jpg,eval,img_b7a39257d047,,none,True,none,unclear,Empty conference room with table and chairs.,away
eval/at_desk/at_desk_p3778477.jpg,eval,img_b7fecf89baed,,hands_only,False,none,work,Person using laptop while standing outdoors.,at_desk
train/away/main_away_b931f3f2abef.jpg,train,img_b830de0cc039,,none,False,none,unclear,No person visible in the image.,away
eval/distracted/distracted_034.jpg,eval,img_b8531a190f83,,face_or_body,False,none,elsewhere,"Person in safety gear outdoors, not at a desk.",distracted
train/distracted/distracted_074.jpg,train,img_b8cdd41dd51e,phone,face_or_body,False,in_use,elsewhere,"Man outdoors on phone, no workspace visible.",distracted
train/at_desk/main_at_desk_e4fd677b0d86.jpg,train,img_b916b3486a7e,,face_or_body,False,none,elsewhere,"Person surfing on ocean wave, no desk visible.",at_desk
train/away/away_p256395.jpg,train,img_b92af02f23d5,,none,False,none,unclear,Empty classroom with desks and chairs.,away
train/uncertain/uncertain_syn_motion.jpg,train,img_b9749190aff6,,face_or_body,True,none,unclear,Image is too blurry to determine gaze or specific activity.,uncertain
train/away/away_p5483157.jpg,train,img_b99e48b6b6a5,focused,face_or_body,True,none,work,"Person seated at desk in office, facing forward toward work surface.",away
train/away/rafast_chair_00038.jpg,train,img_b9c366cb9eeb,,none,False,none,unclear,"Image shows an empty office chair, no person visible.",away
train/away/away_p10050584.jpg,train,img_b9dd26ea6c58,focused,face_or_body,True,idle,work,"Person sitting at desk, using keyboard and mouse.",away
eval/away/away_p9300765.jpg,eval,img_ba3aba232e3d,,none,True,none,unclear,"Empty classroom with desks and chairs, no students present.",away
train/distracted/distracted_417.jpg,train,img_ba468d7935bc,phone,face_or_body,True,in_use,phone,Person looking at phone while standing at desk.,distracted
train/distracted/main_distracted_3de5ecfbe9f5.jpg,train,img_ba4d404cb679,phone,face_or_body,False,in_use,phone,"Students standing outdoors on steps, actively using phones.",distracted
train/distracted/distracted_304.jpg,train,img_ba68a3c81989,phone,face_or_body,True,in_use,phone,Woman on phone call at desk with laptop.,distracted
eval/away/away_p5483055.jpg,eval,img_ba70a1448214,unfocused,face_or_body,True,none,elsewhere,Man walking in an empty office space.,away
train/at_desk/at_desk_p5303515.jpg,train,img_ba740f526752,focused,face_or_body,True,idle,work,Boy writing in notebook with books open.,at_desk
eval/distracted/distracted_093.jpg,eval,img_bb06b234fd1b,,face_or_body,True,none,camera,"Woman looking at phone camera on gimbal, laptop open in workspace.",distracted
eval/away/away_015.jpg,eval,img_bb71ba2d6088,,none,True,none,unclear,Laptop on glass desk showing dashboard; no person visible.,away
train/distracted/distracted_292.jpg,train,img_bbb4ab1cfa3c,phone,face_or_body,True,in_use,phone,Person holding phone and looking at screen while pointing.,distracted
eval/away/away_020.jpg,eval,img_bbdeb4c78d2e,,none,True,none,unclear,"Empty desk and chair, no person visible.",away
eval/away/main_away_a9c1a558755c.jpg,eval,img_bbdeb4c78d2e,,none,True,none,unclear,"Empty office workspace, no person visible.",away
eval/distracted/distracted_168.jpg,eval,img_bc299146acf3,phone,face_or_body,False,in_use,elsewhere,"Person on phone, looking away, sitting on bed.",distracted
train/distracted/main_distracted_eec690d10b38.jpg,train,img_bc36ac4670a4,phone,face_or_body,True,in_use,phone,Student holding phone and looking at it while drinking coffee.,distracted
eval/distracted/distracted_012.jpg,eval,img_bc4e6531097d,,hands_only,False,idle,unclear,"Only hand visible, phone is floating, outdoor scene.",distracted
train/at_desk/at_desk_p12912072.jpg,train,img_bc51379443b6,focused,face_or_body,True,none,work,Student typing on laptop at wooden table.,at_desk
eval/at_desk/main_at_desk_b745f9f45372.jpg,eval,img_bc6f23bcb84b,phone,face_or_body,True,in_use,phone,"Student holding phone, looking at screen, laptop open.",at_desk
train/distracted/distracted_260.jpg,train,img_bcbea1bf0f68,phone,face_or_body,True,in_use,phone,Student looking at phone held in hand.,distracted
train/distracted/main_distracted_b3f2b9b753f7.jpg,train,img_bcefbc49fe81,phone,face_or_body,False,in_use,phone,Person smiling while holding and looking at a phone.,distracted
train/at_desk/main_at_desk_5a8785b1bd49.jpg,train,img_bd01cfe39f05,,none,True,none,unclear,No person visible. Stacks of laptops on a table.,at_desk
train/at_desk/at_desk_p4260316.jpg,train,img_bd34f09b8a19,unfocused,face_or_body,True,none,elsewhere,"Girl looking away from work, holding a pen near mouth.",at_desk
train/at_desk/main_at_desk_3b943aedccb8.jpg,train,img_bd707dccb53d,,hands_only,True,none,work,"Person holds tablet, looking at screen, hands visible on desk.",at_desk
eval/at_desk/at_desk_p3861951.jpg,eval,img_bda4af4a6093,focused,face_or_body,True,none,work,Person looking at computer monitor with code.,at_desk
train/away/away_p4255727.jpg,train,img_bdb8c7ccd74c,,none,True,none,unclear,No student is visible in the frame.,away
train/distracted/distracted_255.jpg,train,img_bdd66cecb785,phone,face_or_body,True,in_use,phone,Man looking at phone while sitting at a table with a laptop.,distracted
eval/away/away_p5370067.jpg,eval,img_bde34bcb10d7,,none,False,none,unclear,No person visible in the image.,away
train/distracted/distracted_089.jpg,train,img_bde6756dd644,,none,True,idle,unclear,Desk setup with idle phone and peripherals. No person visible in frame.,distracted
train/distracted/distracted_411.jpg,train,img_be4679360b67,phone,face_or_body,True,in_use,phone,Student holding and looking at a smartphone.,distracted
train/at_desk/at_desk_p4008707.jpg,train,img_bed0443f0ff5,focused,face_or_body,True,none,work,"Student looking at monitor, hand on mouse.",at_desk
eval/away/away_p8386437.jpg,eval,img_beef09f1517a,,hands_only,False,none,unclear,Robotic hand reaching at abstract digital network background.,away
train/at_desk/main_at_desk_02ec282ee079.jpg,train,img_bf36bcf18c1f,,face_or_body,True,none,camera,Group of students posing behind desks in a studio classroom.,at_desk
train/away/rafast_chair_00024.jpg,train,img_bf39139ec394,,none,False,none,unclear,"Image contains only a chair, no person visible.",away
train/at_desk/at_desk_p7129666.jpg,train,img_bf644fec4e13,focused,face_or_body,True,none,work,Student looking at laptop screen while typing.,at_desk
train/distracted/main_distracted_4cade7a8663c.jpg,train,img_bf941bb66de4,phone,face_or_body,False,in_use,phone,"Girl looking at phone, not at a desk.",distracted
train/away/main_away_8a677fce8293.jpg,train,img_bfd87266550a,,face_or_body,True,none,camera,"Woman standing at desk looking at camera, no phone visible.",away
train/away/away_p19064002.jpg,train,img_c02c95b0da2e,,none,False,none,unclear,Empty classroom with no people visible.,away
eval/at_desk/main_at_desk_8e396029c34f.jpg,eval,img_c05d71a15898,,face_or_body,False,none,elsewhere,"Group on stage at ceremony, not a student study setting.",at_desk
train/uncertain/main_uncertain_c412d58f7ddc.jpg,eval,img_c05d71a15898,,face_or_body,False,none,elsewhere,"Stage event with people standing; no desk, study materials, or phone visible.",uncertain
train/at_desk/at_desk_p8837608.jpg,train,img_c0681fc22dcf,phone,face_or_body,True,in_use,phone,Woman looking at smartphone while seated at desk.,at_desk
train/away/main_away_b6e8b47c15a7.jpg,train,img_c0b98fdb374f,,face_or_body,False,none,elsewhere,"Person at a podium, gesturing, looking away from camera.",away
train/away/away_p8453807.jpg,train,img_c0cac37d4b6e,,none,False,none,unclear,"Empty room with a chair, no person present.",away
eval/away/main_away_dbecbae17a5b.jpg,eval,img_c10aedf11c8d,,none,False,none,unclear,No person visible; outdoor scene with a sofa.,away
eval/away/away_p5483236.jpg,eval,img_c112aa3b68ab,,none,True,none,unclear,No person visible in the workspace.,away
train/away/main_away_b5ae340ad99f.jpg,train,img_c12364446d8c,unfocused,face_or_body,True,none,elsewhere,Political cartoon; people at desks but not actual students.,away
train/distracted/distracted_294.jpg,train,img_c161dc2b4950,,hands_only,True,idle,unclear,Hand resting near phone and notebook on desk.,distracted
eval/away/main_away_1e5d18f8adfc.jpg,eval,img_c1a7d22b2f0b,,face_or_body,False,none,elsewhere,"Historical assembly hall, not a student at a desk.",away
train/away/away_p5806958.jpg,train,img_c20ca12623ad,,none,False,none,unclear,No person visible; image shows a chair with knitting supplies.,away
train/at_desk/main_at_desk_0d82fcfdbefa.jpg,train,img_c232372ea308,,none,True,none,unclear,"No person visible, workspace is empty.",at_desk
train/away/main_away_b533e91cd0be.jpg,train,img_c243d7802fce,,face_or_body,True,none,camera,Two men in a formal office posing for a photo.,away
train/at_desk/at_desk_p5453922.jpg,train,img_c26143ebfa7b,focused,face_or_body,True,none,work,"Student looking at monitor, wearing headphones, using mouse.",at_desk
train/at_desk/at_desk_p5355644.jpg,train,img_c266ef77c47e,,none,True,none,unclear,"Still life of tiles and pencil, no person visible.",at_desk
train/distracted/main_distracted_87cc08360beb.jpg,train,img_c28997e19df9,phone,face_or_body,False,in_use,camera,"Person holding phone up, taking photo of group.",distracted
eval/distracted/main_distracted_d09a80fa0968.jpg,eval,img_c31dbbce8cd7,,hands_only,True,none,work,Student using stylus on tablet.,distracted
train/at_desk/at_desk_p8770477.jpg,train,img_c352852c5b1e,,face_or_body,False,none,camera,"Man filming cooking video, looking at camera.",at_desk
train/away/away_p6177634.jpg,train,img_c37b0e6cf4da,,none,True,none,unclear,"Empty desk, no person visible.",away
train/away/rafast_chair_00062.jpg,train,img_c38a428db35d,,none,False,none,unclear,No person visible in image.,away
eval/at_desk/at_desk_p12902862.jpg,eval,img_c3e854208258,focused,face_or_body,True,none,work,Student typing code on laptop at a desk.,at_desk
eval/at_desk/main_at_desk_95faa1dcc0de.jpg,eval,img_c4839dc4ce32,,face_or_body,True,none,camera,"Student looks at the camera, hand on chin, laptop open.",at_desk
train/distracted/distracted_324.jpg,train,img_c48908fa68f6,phone,face_or_body,False,in_use,phone,Two students sitting together looking at a phone.,distracted
train/distracted/distracted_062.jpg,train,img_c48bc5f8043d,phone,face_or_body,True,in_use,phone,"Student holding and looking at phone, ignoring open notebook.",distracted
train/at_desk/at_desk_p18286981.jpg,train,img_c48bfc1657be,focused,face_or_body,True,none,work,Student looking at laptop screen with hand on head.,at_desk
eval/away/away_p8092309.jpg,eval,img_c49d9318f31e,,none,True,none,unclear,Workspace is set up but no person is visible to judge attention.,away
train/away/main_away_f1179741bce7.jpg,train,img_c4ae4c217fd8,,none,False,none,unclear,No person visible in the image.,away
train/away/away_p37822422.jpg,train,img_c4d87477857b,,none,False,none,unclear,"Empty classroom with desks, no student visible.",away
train/away/rafast_chair_00028.jpg,train,img_c4e451b14787,,none,False,none,unclear,No person visible in the image.,away
train/away/rafast_chair_00036.jpg,train,img_c4f5d39cb9e8,,none,False,none,unclear,"Image contains only a chair, no person or workspace.",away
train/uncertain/main_uncertain_b8bb842caf12.jpg,train,img_c5163b6937f5,phone,face_or_body,False,in_use,phone,Person standing and looking at phone.,uncertain
train/distracted/distracted_134.jpg,train,img_c55f5e9800fa,phone,body,True,in_use,phone,"Person holding phone, likely distracted from laptop.",distracted
eval/away/away_p30375847.jpg,eval,img_c56e90d20a6b,,none,False,none,unclear,Exterior building view; no student or webcam perspective visible.,away
train/at_desk/at_desk_p9158796.jpg,train,img_c57d4a364cad,focused,face_or_body,True,none,work,"Student typing on laptop, focused on screen.",at_desk
train/distracted/distracted_098.jpg,train,img_c5928938d640,,hands_only,True,idle,work,"Hands holding tablet, phone is idle on desk.",distracted
train/distracted/distracted_311.jpg,train,img_c5abf9a7390e,phone,face_or_body,True,in_use,phone,"Woman at desk looking at phone, laptop open.",distracted
eval/at_desk/at_desk_018.jpg,eval,img_c5e88ea0462d,,none,True,none,unclear,"Close-up of code on a monitor, no person visible.",at_desk
train/distracted/distracted_256.jpg,train,img_c5ed8abf031d,phone,face_or_body,True,in_use,phone,Man sitting at a desk looking at his smartphone.,distracted
train/distracted/distracted_308.jpg,train,img_c5f2f58fe82a,phone,face_or_body,True,in_use,elsewhere,"Person on phone call, looking down, hand on forehead.",distracted
train/at_desk/at_desk_p6326374.jpg,train,img_c64f35b43852,focused,face_or_body,True,idle,work,"Person visible on phone screen, appears focused on work.",at_desk
train/at_desk/at_desk_p7054515.jpg,train,img_c671b573c5f8,focused,face_or_body,True,idle,work,"Student typing on laptop, phone is idle on desk.",at_desk
train/away/main_away_9162ffff4625.jpg,train,img_c68e1b18d37c,,none,True,idle,unclear,No person visible. Phone is idle on desk.,away
eval/distracted/distracted_372.jpg,eval,img_c6b4bd68a9a2,phone,face_or_body,True,in_use,phone,Person is looking at and using a smartphone while sitting at a desk.,distracted
train/at_desk/main_at_desk_edba5e93533e.jpg,train,img_c6cf76368fa7,,face_or_body,False,none,unclear,"Stylized pixelated body image; no workspace, phone, or study context visible.",at_desk
eval/at_desk/at_desk_p4963010.jpg,eval,img_c74f95cb286e,focused,face_or_body,True,none,work,Student is writing and looking at laptop.,at_desk
train/distracted/distracted_335.jpg,train,img_c79cbfd2d45f,phone,face_or_body,True,in_use,phone,Student looking at phone while sitting at desk.,distracted
train/distracted/distracted_054.jpg,train,img_c7c751bfd039,phone,hands_only,True,in_use,phone,Student is scrolling through social media on their phone.,distracted
train/away/rafast_chair_00034.jpg,train,img_c8123d8d88b8,,none,False,none,unclear,"Image shows a black mesh chair back, no person visible.",away
eval/distracted/distracted_147.jpg,eval,img_c82b4fea8ec3,phone,face_or_body,False,in_use,work,"Student lying on bed, talking on phone while using laptop.",distracted
train/at_desk/main_at_desk_def58db38a92.jpg,train,img_c85028aae9c6,,face_or_body,False,none,unclear,"Artistic image, no workspace or phone visible.",at_desk
train/at_desk/main_at_desk_68b595ae99bb.jpg,train,img_c85e47846cc8,,none,False,none,unclear,"Image is a diagram, not a webcam view of a student.",at_desk
